Date,Open,High,Low,Close,Adj Close,Volume
2019-02-12,3900.0,3910.0,3800.0,3820.0,2978.037841796875,92427800
2019-02-13,3840.0,3850.0,3780.0,3790.0,2954.650390625,113161100
2019-02-14,3790.0,3810.0,3740.0,3740.0,2915.67041015625,76939400
2019-02-15,3770.0,3800.0,3730.0,3790.0,2954.650390625,67812600
2019-02-18,3830.0,3920.0,3830.0,3900.0,3040.405029296875,80275800
2019-02-19,3930.0,3940.0,3900.0,3920.0,3055.997314453125,82962700
2019-02-20,3940.0,3940.0,3830.0,3870.0,3017.017578125,87933000
2019-02-21,3870.0,3890.0,3860.0,3870.0,3017.017578125,48031100
2019-02-22,3870.0,3870.0,3820.0,3840.0,2993.6298828125,61392700
2019-02-25,3900.0,3920.0,3850.0,3910.0,3048.201171875,53792400
2019-02-26,3920.0,3930.0,3880.0,3930.0,3063.79296875,49657300
2019-02-27,3900.0,3940.0,3890.0,3910.0,3048.201171875,48788200
2019-02-28,3880.0,3900.0,3840.0,3860.0,3009.221435546875,161156000
2019-03-01,3890.0,3920.0,3880.0,3910.0,3048.201171875,49810100
2019-03-04,3910.0,3910.0,3850.0,3850.0,3001.425537109375,32250500
2019-03-05,3890.0,3890.0,3820.0,3870.0,3017.017578125,41171000
2019-03-06,3860.0,3880.0,3820.0,3820.0,2978.037841796875,69927600
2019-03-07,3820.0,3820.0,3820.0,3820.0,2978.037841796875,0
2019-03-08,3810.0,3820.0,3740.0,3740.0,2915.67041015625,105963500
2019-03-11,3780.0,3820.0,3760.0,3800.0,2962.446044921875,43971600
2019-03-12,3800.0,3820.0,3730.0,3760.0,2931.262451171875,43343700
2019-03-13,3730.0,3770.0,3710.0,3720.0,2900.078857421875,45607600
2019-03-14,3720.0,3760.0,3710.0,3740.0,2915.67041015625,62094100
2019-03-15,3720.0,3760.0,3710.0,3750.0,2923.466552734375,68778100
2019-03-18,3770.0,3820.0,3760.0,3820.0,2978.037841796875,44322600
2019-03-19,3800.0,3820.0,3770.0,3780.0,2946.8544921875,33156500
2019-03-20,3810.0,3820.0,3750.0,3760.0,2931.262451171875,42784600
2019-03-21,3800.0,3810.0,3780.0,3790.0,2954.650390625,36527500
2019-03-22,3800.0,3820.0,3790.0,3800.0,2962.446044921875,26772900
2019-03-25,3730.0,3790.0,3720.0,3790.0,2954.650390625,49162900
2019-03-26,3780.0,3820.0,3780.0,3820.0,2978.037841796875,23049100
2019-03-27,3840.0,3840.0,3810.0,3820.0,2978.037841796875,35521900
2019-03-28,3820.0,3890.0,3810.0,3880.0,3024.8134765625,55847200
2019-03-29,3880.0,3970.0,3880.0,3960.0,3087.180419921875,82231400
2019-04-01,3950.0,3960.0,3900.0,3930.0,3063.79296875,28246400
2019-04-02,3910.0,3950.0,3910.0,3930.0,3063.79296875,35443400
2019-04-03,3930.0,3930.0,3930.0,3930.0,3063.79296875,0
2019-04-04,3980.0,4040.0,3950.0,4030.0,3141.752197265625,96122100
2019-04-05,4020.0,4090.0,4000.0,4060.0,3165.139892578125,66832600
2019-04-08,4020.0,4030.0,3940.0,3950.0,3079.384765625,73208300
2019-04-09,3980.0,4000.0,3910.0,3950.0,3079.384765625,88580200
2019-04-10,3920.0,3950.0,3890.0,3930.0,3063.79296875,52555500
2019-04-11,3900.0,3930.0,3880.0,3890.0,3032.609130859375,51480700
2019-04-12,3820.0,3870.0,3810.0,3830.0,2985.833740234375,45324300
2019-04-15,3860.0,3860.0,3810.0,3830.0,2985.833740234375,44510600
2019-04-16,3830.0,3880.0,3830.0,3870.0,3017.017578125,62572100
2019-04-17,3870.0,3870.0,3870.0,3870.0,3017.017578125,0
2019-04-18,3920.0,3950.0,3840.0,3860.0,3009.221435546875,119263400
2019-04-19,3860.0,3860.0,3860.0,3860.0,3009.221435546875,0
2019-04-22,3860.0,3860.0,3780.0,3780.0,2946.8544921875,48671200
2019-04-23,3780.0,3870.0,3730.0,3850.0,3001.425537109375,86443700
2019-04-24,3850.0,3860.0,3780.0,3840.0,2993.6298828125,76660900
2019-04-25,3800.0,3840.0,3790.0,3830.0,2985.833740234375,52775100
2019-04-26,3800.0,3910.0,3800.0,3910.0,3048.201171875,66452700
2019-04-29,3850.0,3900.0,3850.0,3860.0,3009.221435546875,50143700
2019-04-30,3890.0,3890.0,3750.0,3790.0,2954.650390625,132318200
2019-05-01,3790.0,3790.0,3790.0,3790.0,2954.650390625,0
2019-05-02,3760.0,3880.0,3760.0,3830.0,2985.833740234375,136768800
2019-05-03,3800.0,3830.0,3760.0,3820.0,2978.037841796875,101522800
2019-05-06,3760.0,3840.0,3720.0,3840.0,2993.6298828125,107167400
2019-05-07,3870.0,3910.0,3840.0,3900.0,3040.405029296875,74814500
2019-05-08,3890.0,3920.0,3870.0,3900.0,3040.405029296875,77743400
2019-05-09,3860.0,3900.0,3800.0,3800.0,2962.446044921875,74716500
2019-05-10,3800.0,3840.0,3790.0,3790.0,2954.650390625,66672500
2019-05-13,3820.0,3840.0,3760.0,3770.0,2939.058349609375,47605100
2019-05-14,3730.0,3800.0,3720.0,3760.0,2931.262451171875,77483200
2019-05-15,3770.0,3790.0,3660.0,3660.0,2853.30322265625,57596600
2019-05-16,3660.0,3720.0,3530.0,3600.0,2806.528076171875,107366200
2019-05-17,3610.0,3620.0,3500.0,3510.0,2736.364501953125,94437400
2019-05-20,3520.0,3620.0,3480.0,3600.0,2806.528076171875,82354400
2019-05-21,3600.0,3630.0,3550.0,3600.0,2806.528076171875,106104000
2019-05-22,3590.0,3600.0,3540.0,3540.0,2759.752685546875,63687000
2019-05-23,3540.0,3690.0,3540.0,3660.0,2853.30322265625,113281100
2019-05-24,3700.0,3780.0,3690.0,3750.0,2923.466552734375,87594500
2019-05-27,3760.0,3830.0,3750.0,3820.0,2978.037841796875,87146600
2019-05-28,3800.0,3820.0,3690.0,3690.0,2876.69091796875,322246900
2019-05-29,3750.0,3830.0,3730.0,3780.0,2946.8544921875,122534500
2019-05-30,3780.0,3780.0,3780.0,3780.0,2946.8544921875,0
2019-05-31,3780.0,3930.0,3780.0,3900.0,3040.405029296875,194331700
2019-06-03,3900.0,3900.0,3900.0,3900.0,3040.405029296875,0
2019-06-04,3900.0,3900.0,3900.0,3900.0,3040.405029296875,0
2019-06-05,3900.0,3900.0,3900.0,3900.0,3040.405029296875,0
2019-06-06,3900.0,3900.0,3900.0,3900.0,3040.405029296875,0
2019-06-07,3900.0,3900.0,3900.0,3900.0,3040.405029296875,0
2019-06-10,4000.0,4060.0,3970.0,4040.0,3149.5478515625,222522800
2019-06-11,4010.0,4060.0,4000.0,4020.0,3133.9560546875,88861700
2019-06-12,3880.0,3950.0,3840.0,3940.0,3113.8876953125,134724400
2019-06-13,3940.0,3990.0,3900.0,3990.0,3153.40380859375,115734700
2019-06-14,4020.0,4050.0,3970.0,3990.0,3153.40380859375,92466800
2019-06-17,3950.0,3970.0,3900.0,3900.0,3082.274658203125,60851700
2019-06-18,3890.0,3990.0,3890.0,3980.0,3145.501220703125,66112800
2019-06-20,4110.0,4110.0,4020.0,4040.0,3192.92041015625,57673700
2019-06-21,4010.0,4040.0,3950.0,4040.0,3192.92041015625,154049700
2019-06-24,4050.0,4050.0,3970.0,3980.0,3145.501220703125,50525100
2019-06-25,4040.0,4040.0,4000.0,4010.0,3169.210693359375,42601100
2019-06-26,4020.0,4050.0,3980.0,3980.0,3145.501220703125,56092200
2019-06-27,4010.0,4120.0,4000.0,4090.0,3232.436767578125,94221200
2019-06-28,4100.0,4200.0,4090.0,4140.0,3271.953369140625,130153100
2019-07-01,4200.0,4240.0,4170.0,4220.0,3335.179443359375,79382300
2019-07-02,4240.0,4250.0,4180.0,4250.0,3358.889404296875,87999800
2019-07-03,4160.0,4240.0,4160.0,4240.0,3350.985595703125,63296200
2019-07-04,4190.0,4260.0,4190.0,4250.0,3358.889404296875,38459300
2019-07-05,4260.0,4280.0,4240.0,4280.0,3382.598876953125,50332800
2019-07-08,4230.0,4290.0,4210.0,4270.0,3374.695556640625,57903400
2019-07-09,4300.0,4370.0,4270.0,4350.0,3437.921875,124822400
2019-07-10,4310.0,4320.0,4260.0,4290.0,3390.501953125,62529900
2019-07-11,4250.0,4280.0,4240.0,4270.0,3374.695556640625,25645900
2019-07-12,4240.0,4250.0,4170.0,4180.0,3303.566162109375,57088600
2019-07-15,4250.0,4290.0,4230.0,4280.0,3382.598876953125,66960500
2019-07-16,4240.0,4280.0,4210.0,4240.0,3350.985595703125,45461500
2019-07-17,4250.0,4260.0,4220.0,4230.0,3343.082763671875,32069800
2019-07-18,4220.0,4250.0,4210.0,4240.0,3350.985595703125,45408100
2019-07-19,4260.0,4280.0,4250.0,4270.0,3374.695556640625,60692800
2019-07-22,4250.0,4270.0,4230.0,4260.0,3366.79248046875,37513700
2019-07-23,4260.0,4270.0,4200.0,4250.0,3358.889404296875,62628100
2019-07-24,4230.0,4240.0,4160.0,4190.0,3311.469482421875,73904300
2019-07-25,4160.0,4240.0,4160.0,4210.0,3327.27587890625,49276300
2019-07-26,4160.0,4210.0,4110.0,4160.0,3287.759521484375,70952400
2019-07-29,4150.0,4240.0,4140.0,4200.0,3319.372802734375,54336900
2019-07-30,4280.0,4300.0,4260.0,4270.0,3374.695556640625,88417200
2019-07-31,4240.0,4300.0,4210.0,4300.0,3398.4052734375,175741000
2019-08-01,4300.0,4300.0,4260.0,4280.0,3382.598876953125,94856600
2019-08-02,4280.0,4300.0,4250.0,4280.0,3382.598876953125,82253800
2019-08-05,4200.0,4220.0,4060.0,4080.0,3224.53369140625,112253200
2019-08-06,4060.0,4190.0,4050.0,4130.0,3264.050048828125,108890100
2019-08-07,4230.0,4270.0,4170.0,4210.0,3327.27587890625,104785500
2019-08-08,4270.0,4290.0,4240.0,4260.0,3366.79248046875,95204000
2019-08-09,4300.0,4300.0,4240.0,4260.0,3366.79248046875,89600500
2019-08-12,4300.0,4320.0,4230.0,4260.0,3366.79248046875,41817800
2019-08-13,4290.0,4290.0,4230.0,4250.0,3358.889404296875,98757900
2019-08-14,4300.0,4300.0,4270.0,4290.0,3390.501953125,84928200
2019-08-15,4200.0,4290.0,4200.0,4290.0,3390.501953125,97255500
2019-08-16,4300.0,4310.0,4220.0,4280.0,3382.598876953125,51853900
2019-08-19,4340.0,4340.0,4290.0,4340.0,3430.0185546875,86011300
2019-08-20,4350.0,4470.0,4340.0,4470.0,3532.760986328125,143171600
2019-08-21,4460.0,4500.0,4390.0,4410.0,3485.34130859375,99649300
2019-08-22,4380.0,4450.0,4320.0,4450.0,3516.9541015625,110968600
2019-08-23,4390.0,4450.0,4340.0,4380.0,3461.63134765625,83823900
2019-08-26,4280.0,4360.0,4280.0,4330.0,3422.114990234375,77603200
2019-08-27,4390.0,4410.0,4320.0,4380.0,3461.63134765625,168209400
2019-08-28,4430.0,4430.0,4350.0,4370.0,3453.728515625,68091100
2019-08-29,4370.0,4440.0,4370.0,4380.0,3461.63134765625,65718900
2019-08-30,4430.0,4450.0,4420.0,4450.0,3516.9541015625,95138200
2019-09-02,4440.0,4450.0,4400.0,4410.0,3485.34130859375,27531000
2019-09-03,4440.0,4440.0,4330.0,4350.0,3437.921875,66884700
2019-09-04,4310.0,4350.0,4280.0,4290.0,3390.501953125,78905600
2019-09-05,4290.0,4360.0,4290.0,4320.0,3414.2119140625,97098300
2019-09-06,4360.0,4360.0,4210.0,4210.0,3327.27587890625,117223300
2019-09-09,4280.0,4300.0,4240.0,4270.0,3374.695556640625,47057300
2019-09-10,4300.0,4300.0,4250.0,4270.0,3374.695556640625,80403000
2019-09-11,4300.0,4300.0,4210.0,4250.0,3358.889404296875,90211600
2019-09-12,4220.0,4230.0,4160.0,4170.0,3295.6630859375,70382200
2019-09-13,4230.0,4230.0,4160.0,4160.0,3287.759521484375,64074800
2019-09-16,4160.0,4260.0,4160.0,4220.0,3335.179443359375,85284700
2019-09-17,4240.0,4280.0,4220.0,4270.0,3374.695556640625,86432000
2019-09-18,4250.0,4280.0,4230.0,4250.0,3358.889404296875,72359600
2019-09-19,4260.0,4260.0,4190.0,4210.0,3327.27587890625,58720600
2019-09-20,4250.0,4300.0,4230.0,4290.0,3390.501953125,132359100
2019-09-23,4290.0,4300.0,4230.0,4250.0,3358.889404296875,70483600
2019-09-24,4210.0,4240.0,4150.0,4210.0,3327.27587890625,88979100
2019-09-25,4220.0,4250.0,4180.0,4220.0,3335.179443359375,84582300
2019-09-26,4220.0,4370.0,4200.0,4360.0,3445.824951171875,79324000
2019-09-27,4310.0,4350.0,4300.0,4310.0,3406.30908203125,52305800
2019-09-30,4270.0,4330.0,4270.0,4310.0,3406.30908203125,111879100
2019-10-01,4400.0,4400.0,4220.0,4250.0,3358.889404296875,60332400
2019-10-02,4260.0,4300.0,4190.0,4200.0,3319.372802734375,51606300
2019-10-03,4190.0,4250.0,4160.0,4200.0,3319.372802734375,56433000
2019-10-04,4250.0,4250.0,4180.0,4190.0,3311.469482421875,34082000
2019-10-07,4240.0,4240.0,4090.0,4110.0,3248.243408203125,42996900
2019-10-08,4170.0,4170.0,4060.0,4090.0,3232.436767578125,74448900
2019-10-09,4090.0,4170.0,4080.0,4120.0,3256.146484375,59314500
2019-10-10,4060.0,4120.0,4060.0,4110.0,3248.243408203125,34345600
2019-10-11,4100.0,4170.0,4100.0,4170.0,3295.6630859375,42198800
2019-10-14,4200.0,4210.0,4150.0,4190.0,3311.469482421875,52681800
2019-10-15,4190.0,4190.0,4150.0,4170.0,3295.6630859375,64670200
2019-10-16,4170.0,4190.0,4140.0,4170.0,3295.6630859375,70555700
2019-10-17,4160.0,4180.0,4140.0,4170.0,3295.6630859375,50695300
2019-10-18,4170.0,4190.0,4160.0,4190.0,3311.469482421875,169540200
2019-10-21,4200.0,4250.0,4190.0,4200.0,3319.372802734375,63797000
2019-10-22,4200.0,4250.0,4200.0,4230.0,3343.082763671875,56711100
2019-10-23,4210.0,4270.0,4210.0,4260.0,3366.79248046875,97971900
2019-10-24,4300.0,4350.0,4250.0,4350.0,3437.921875,99213400
2019-10-25,4320.0,4360.0,4270.0,4280.0,3382.598876953125,67661500
2019-10-28,4280.0,4280.0,4220.0,4260.0,3366.79248046875,30710600
2019-10-29,4230.0,4330.0,4220.0,4330.0,3422.114990234375,68715000
2019-10-30,4290.0,4350.0,4210.0,4270.0,3374.695556640625,89575600
2019-10-31,4220.0,4240.0,4080.0,4110.0,3248.243408203125,185713300
2019-11-01,4090.0,4150.0,4060.0,4080.0,3224.53369140625,107208500
2019-11-04,4080.0,4160.0,4080.0,4150.0,3279.8564453125,65897700
2019-11-05,4170.0,4200.0,4130.0,4200.0,3319.372802734375,109276000
2019-11-06,4180.0,4190.0,4110.0,4120.0,3256.146484375,134618700
2019-11-07,4150.0,4150.0,3990.0,4070.0,3216.630126953125,125291200
2019-11-08,4010.0,4120.0,3990.0,4110.0,3248.243408203125,70404800
2019-11-11,4040.0,4120.0,4040.0,4100.0,3240.340087890625,57079800
2019-11-12,4050.0,4190.0,4050.0,4180.0,3303.566162109375,88251100
2019-11-13,4130.0,4170.0,4100.0,4150.0,3279.8564453125,91925700
2019-11-14,4110.0,4130.0,4010.0,4050.0,3200.823486328125,123468500
2019-11-15,4080.0,4090.0,4030.0,4080.0,3224.53369140625,50780500
2019-11-18,4040.0,4060.0,3990.0,4000.0,3161.30712890625,104978700
2019-11-19,4000.0,4020.0,3970.0,4020.0,3177.114013671875,113996600
2019-11-20,4000.0,4090.0,4000.0,4090.0,3232.436767578125,149185500
2019-11-21,4050.0,4090.0,4020.0,4020.0,3177.114013671875,64005900
2019-11-22,4030.0,4050.0,4000.0,4050.0,3200.823486328125,76569400
2019-11-25,4070.0,4070.0,3940.0,3950.0,3121.791015625,107581200
2019-11-26,3950.0,3960.0,3860.0,3860.0,3050.66162109375,281002600
2019-11-27,3870.0,3930.0,3800.0,3880.0,3066.46826171875,97511300
2019-11-28,3830.0,3900.0,3800.0,3820.0,3019.048583984375,70635000
2019-11-29,3860.0,3950.0,3840.0,3930.0,3105.984619140625,72146900
2019-12-02,3960.0,3960.0,3930.0,3950.0,3121.791015625,74263500
2019-12-03,3920.0,3940.0,3910.0,3920.0,3098.081298828125,74494000
2019-12-04,3920.0,3990.0,3900.0,3990.0,3153.40380859375,64948300
2019-12-05,3990.0,4080.0,3990.0,4060.0,3208.72705078125,118494800
2019-12-06,4040.0,4100.0,4020.0,4100.0,3240.340087890625,50682100
2019-12-09,4080.0,4110.0,4050.0,4070.0,3216.630126953125,80864200
2019-12-10,4050.0,4070.0,4010.0,4040.0,3192.92041015625,54824900
2019-12-11,4010.0,4050.0,4000.0,4050.0,3200.823486328125,79749500
2019-12-12,4040.0,4050.0,3950.0,3950.0,3121.791015625,147627000
2019-12-13,4000.0,4020.0,3960.0,3990.0,3153.40380859375,81937300
2019-12-16,3970.0,4020.0,3960.0,3970.0,3137.59765625,86479200
2019-12-17,3970.0,3990.0,3950.0,3980.0,3145.501220703125,91747200
2019-12-18,3960.0,4000.0,3950.0,3990.0,3153.40380859375,101569300
2019-12-19,3970.0,3980.0,3900.0,3900.0,3082.274658203125,127316000
2019-12-20,3900.0,4020.0,3900.0,4020.0,3177.114013671875,152132200
2019-12-23,4020.0,4030.0,3980.0,4020.0,3177.114013671875,58715700
2019-12-26,4020.0,4020.0,3980.0,4000.0,3161.30712890625,36935300
2019-12-27,3990.0,4010.0,3980.0,3990.0,3153.40380859375,52812000
2019-12-30,3980.0,4030.0,3970.0,3970.0,3137.59765625,67738300
2020-01-02,3970.0,4000.0,3900.0,3910.0,3090.177978515625,52094000
2020-01-03,3960.0,3980.0,3930.0,3980.0,3145.501220703125,70032900
2020-01-06,3930.0,3970.0,3930.0,3960.0,3129.694091796875,42908900
2020-01-07,3930.0,3970.0,3920.0,3940.0,3113.8876953125,51837600
2020-01-08,3920.0,3950.0,3900.0,3900.0,3082.274658203125,52402600
2020-01-09,3920.0,3970.0,3920.0,3960.0,3129.694091796875,37580300
2020-01-10,3980.0,3990.0,3950.0,3980.0,3145.501220703125,48099000
2020-01-13,4000.0,4030.0,3990.0,4030.0,3185.017333984375,61913800
2020-01-14,3980.0,4000.0,3940.0,3950.0,3121.791015625,95058600
2020-01-15,3960.0,3960.0,3870.0,3880.0,3066.46826171875,147583300
2020-01-16,3890.0,3890.0,3830.0,3850.0,3042.75830078125,118903100
2020-01-17,3860.0,3870.0,3800.0,3810.0,3011.145263671875,119904100
2020-01-20,3820.0,3840.0,3800.0,3810.0,3011.145263671875,73599200
2020-01-21,3810.0,3900.0,3810.0,3890.0,3074.371337890625,78014400
2020-01-22,3890.0,3890.0,3850.0,3860.0,3050.66162109375,45839800
2020-01-23,3860.0,3880.0,3830.0,3880.0,3066.46826171875,41077400
2020-01-24,3880.0,3930.0,3860.0,3920.0,3098.081298828125,58524000
2020-01-27,3920.0,3920.0,3830.0,3840.0,3034.855224609375,33081800
2020-01-28,3810.0,3840.0,3800.0,3830.0,3026.95166015625,56210000
2020-01-29,3840.0,3900.0,3840.0,3900.0,3082.274658203125,51929800
2020-01-30,3910.0,3910.0,3850.0,3860.0,3050.66162109375,60391600
2020-01-31,3890.0,3890.0,3780.0,3800.0,3003.241943359375,120447900
2020-02-03,3800.0,3820.0,3730.0,3740.0,2955.822265625,68360600
2020-02-04,3810.0,3810.0,3730.0,3760.0,2971.629150390625,77259600
2020-02-05,3760.0,3780.0,3720.0,3770.0,2979.5322265625,68150800
2020-02-06,3800.0,3800.0,3750.0,3760.0,2971.629150390625,56261500
2020-02-07,3780.0,3820.0,3760.0,3790.0,2995.3388671875,53578900
2020-02-10,3800.0,3850.0,3780.0,3810.0,3011.145263671875,86588500
2020-02-11,3810.0,3830.0,3780.0,3790.0,2995.3388671875,50248200
2020-02-12,3800.0,3850.0,3780.0,3820.0,3019.048583984375,73840300
2020-02-13,3820.0,3830.0,3710.0,3730.0,2947.91943359375,66699800
2020-02-14,3680.0,3730.0,3640.0,3640.0,2876.789794921875,108793300
2020-02-17,3630.0,3660.0,3590.0,3610.0,2853.079833984375,94887800
2020-02-18,3590.0,3660.0,3590.0,3620.0,2860.983154296875,94382900
2020-02-19,3620.0,3640.0,3590.0,3620.0,2860.983154296875,63717800
2020-02-20,3620.0,3650.0,3600.0,3630.0,2868.886474609375,53035400
2020-02-21,3650.0,3710.0,3640.0,3690.0,2916.30615234375,86862600
2020-02-24,3670.0,3720.0,3630.0,3640.0,2876.789794921875,72610600
2020-02-25,3600.0,3670.0,3590.0,3590.0,2837.2734375,73990700
2020-02-26,3530.0,3550.0,3450.0,3510.0,2774.047119140625,133449900
2020-02-27,3510.0,3550.0,3420.0,3470.0,2742.43408203125,88389400
2020-02-28,3390.0,3490.0,3340.0,3490.0,2758.24072265625,151751800
2020-03-02,3470.0,3550.0,3440.0,3440.0,2718.724609375,96802900
2020-03-03,3510.0,3660.0,3470.0,3620.0,2860.983154296875,114698200
2020-03-04,3640.0,3840.0,3630.0,3830.0,3026.95166015625,136081000
2020-03-05,3820.0,3880.0,3760.0,3830.0,3026.95166015625,101235000
2020-03-06,3730.0,3790.0,3710.0,3750.0,2963.7255859375,86476000
2020-03-09,3560.0,3620.0,3500.0,3500.0,2766.14404296875,109347300
2020-03-10,3480.0,3620.0,3480.0,3490.0,2758.24072265625,119718000
2020-03-11,3470.0,3480.0,3370.0,3400.0,2687.111328125,115486900
2020-03-12,3300.0,3440.0,3270.0,3310.0,2615.982177734375,84363800
2020-03-13,3310.0,3310.0,3310.0,3310.0,2615.982177734375,0
2020-03-16,3300.0,3300.0,3160.0,3160.0,2497.432861328125,115972300
2020-03-17,3160.0,3160.0,2940.0,2940.0,2323.56103515625,150122700
2020-03-18,3010.0,3080.0,2740.0,2810.0,2220.818603515625,150147300
2020-03-19,2810.0,2810.0,2620.0,2620.0,2070.65625,138987300
2020-03-20,2660.0,2990.0,2450.0,2880.0,2276.14111328125,267694700
2020-03-23,2880.0,2880.0,2680.0,2680.0,2118.076171875,86157200
2020-03-24,2700.0,2880.0,2570.0,2620.0,2070.65625,243778900
2020-03-26,2550.0,3080.0,2550.0,2980.0,2355.174072265625,267369500
2020-03-27,3050.0,3270.0,3050.0,3090.0,2442.110107421875,200952500
2020-03-30,3060.0,3180.0,2880.0,3140.0,2481.626220703125,134474300
2020-03-31,3180.0,3300.0,3120.0,3160.0,2497.432861328125,151302900
2020-04-01,3180.0,3200.0,3040.0,3100.0,2450.013427734375,104550600
2020-04-02,3100.0,3130.0,3020.0,3130.0,2473.722900390625,92893600
2020-04-03,3150.0,3220.0,3120.0,3200.0,2529.0458984375,83469200
2020-04-06,3280.0,3330.0,3180.0,3330.0,2631.788330078125,115495000
2020-04-07,3390.0,3500.0,3200.0,3220.0,2544.8525390625,166425600
2020-04-08,3220.0,3220.0,3050.0,3110.0,2457.91650390625,124553900
2020-04-09,3110.0,3180.0,3030.0,3120.0,2465.819580078125,122622400
2020-04-13,3140.0,3230.0,3130.0,3180.0,2513.2392578125,45469500
2020-04-14,3200.0,3250.0,3160.0,3240.0,2560.658935546875,79114600
2020-04-15,3250.0,3300.0,3090.0,3110.0,2457.91650390625,69832000
2020-04-16,3110.0,3110.0,3000.0,3000.0,2370.980712890625,109582500
2020-04-17,3050.0,3250.0,3050.0,3230.0,2552.755615234375,127860400
2020-04-20,3270.0,3270.0,3120.0,3120.0,2465.819580078125,77306900
2020-04-21,3120.0,3130.0,3050.0,3070.0,2426.30322265625,43239400
2020-04-22,3050.0,3270.0,3030.0,3160.0,2497.432861328125,126278300
2020-04-23,3200.0,3240.0,3070.0,3070.0,2426.30322265625,117391500
2020-04-24,3100.0,3160.0,3080.0,3090.0,2442.110107421875,84061400
2020-04-27,3120.0,3200.0,3100.0,3150.0,2489.529541015625,85475400
2020-04-28,3170.0,3200.0,3140.0,3160.0,2497.432861328125,80212700
2020-04-29,3200.0,3390.0,3100.0,3350.0,2647.594970703125,154902100
2020-04-30,3400.0,3540.0,3350.0,3500.0,2766.14404296875,163170100
2020-05-04,3400.0,3400.0,3260.0,3320.0,2623.885009765625,108988600
2020-05-05,3320.0,3390.0,3320.0,3320.0,2623.885009765625,74036700
2020-05-06,3300.0,3340.0,3220.0,3240.0,2560.658935546875,86395000
2020-05-08,3270.0,3290.0,3150.0,3190.0,2521.142822265625,143584400
2020-05-11,3220.0,3250.0,3210.0,3220.0,2544.8525390625,58473100
2020-05-12,3270.0,3270.0,3100.0,3150.0,2489.529541015625,138978700
2020-05-13,3150.0,3170.0,3080.0,3160.0,2497.432861328125,73238700
2020-05-14,3110.0,3140.0,3060.0,3070.0,2426.30322265625,101581300
2020-05-15,3100.0,3130.0,3020.0,3100.0,2450.013427734375,114753900
2020-05-18,3100.0,3220.0,3100.0,3220.0,2544.8525390625,108828800
2020-05-19,3250.0,3330.0,3250.0,3270.0,2584.368896484375,97387100
2020-05-20,3200.0,3260.0,3180.0,3180.0,2513.2392578125,76086600
2020-05-26,3150.0,3280.0,3130.0,3250.0,2568.562255859375,105792900
2020-05-27,3250.0,3270.0,3150.0,3170.0,2505.3359375,128693900
2020-05-28,3180.0,3210.0,3130.0,3130.0,2473.722900390625,177385100
2020-05-29,3100.0,3150.0,3080.0,3150.0,2489.529541015625,276092100
2020-06-02,3160.0,3270.0,3120.0,3250.0,2568.562255859375,174790600
2020-06-03,3280.0,3320.0,3230.0,3290.0,2600.175048828125,216200900
2020-06-04,3320.0,3390.0,3250.0,3300.0,2608.07861328125,167708600
